,care.vice,care.virtue,fairness.vice,fairness.virtue,loyalty.vice,loyalty.virtue,authority.vice,authority.virtue,sanctity.vice,sanctity.virtue
standards,0.1,0.0,0.0,0.16666666666666666,0.0396039603960396,0.0,0.0,0.09734513274336284,0.0,0.1
migrants,0.09333333333333334,0.0,0.13559322033898305,0.0,0.11570247933884298,0.0,0.14634146341463414,0.0,0.10759493670886076,0.0
allegedly,0.21621621621621626,0.0,0.2727272727272727,0.0,0.02631578947368421,0.0,0.2352941176470588,0.0,0.15789473684210525,0.0
clashes,0.17647058823529413,0.0,0.0,0.043478260869565216,0.1875,0.0,0.17391304347826084,0.0,0.1153846153846154,0.0
coal,0.1796875,0.0,0.17142857142857146,0.0,0.1326530612244898,0.0,0.04,0.0,0.09722222222222222,0.0
militia,0.14705882352941174,0.0,0.045454545454545456,0.0,0.125,0.0,0.2352941176470588,0.0,0.10344827586206896,0.0
sworn,0.04878048780487805,0.0,0.05555555555555555,0.0,0.14,0.0,0.13636363636363635,0.0,0.125,0.0
families,0.0,0.1978021978021978,0.1728395061728395,0.0,0.0,0.11058823529411764,0.09248554913294796,0.0,0.1232876712328767,0.0
seized,0.0576923076923077,0.0,0.09090909090909093,0.0,0.11475409836065575,0.0,0.2413793103448276,0.0,0.2564102564102564,0.0
connections,0.0,0.03225806451612903,0.07142857142857142,0.0,0.14634146341463414,0.0,0.0,0.0,0.0,0.0
surge,0.06666666666666668,0.0,0.1282051282051282,0.0,0.0625,0.0,0.0625,0.0,0.07894736842105263,0.0
spiritual,0.0,0.08333333333333333,0.0,0.07692307692307693,0.2307692307692308,0.0,0.13333333333333333,0.0,0.2608695652173913,0.0
contributing,0.15384615384615385,0.0,0.0,0.1,0.0,0.07692307692307693,0.0,0.0,0.0,0.14705882352941174
visit,0.0,0.05194805194805195,0.0,0.03496503496503497,0.05213270142180095,0.0,0.1038961038961039,0.0,0.0,0.04093567251461988
shown,0.0,0.0547945205479452,0.0,0.0898876404494382,0.0,0.16666666666666666,0.0,0.08433734939759037,0.0,0.0375
heroin,0.17647058823529413,0.0,0.0,0.0,0.030303030303030307,0.0,0.0,0.0,0.18181818181818185,0.0
advisers,0.0,0.05128205128205128,0.0,0.0,0.0,0.15151515151515152,0.0,0.07692307692307693,0.028571428571428567,0.0
production,0.09333333333333334,0.0,0.0,0.1267605633802817,0.0,0.0,0.0,0.10294117647058824,0.0,0.047619047619047616
interviews,0.03571428571428571,0.0,0.1509433962264151,0.0,0.0,0.0,0.02985074626865672,0.0,0.04166666666666666,0.0
eliminate,0.2571428571428571,0.0,0.1694915254237288,0.0,0.0,0.13043478260869565,0.15384615384615385,0.0,0.0,0.1568627450980392
challenging,0.028571428571428567,0.0,0.0,0.12903225806451613,0.0,0.0625,0.08163265306122447,0.0,0.125,0.0
unnecessary,0.10526315789473684,0.0,0.29411764705882354,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
gay,0.1097560975609756,0.0,0.14400000000000002,0.0,0.09375,0.0,0.13385826771653545,0.0,0.13725490196078433,0.0
attacking,0.3958333333333333,0.0,0.21153846153846154,0.0,0.22,0.0,0.30952380952380953,0.0,0.13725490196078433,0.0
equal,0.0,0.17307692307692307,0.0,0.3333333333333333,0.0,0.13333333333333333,0.0,0.1935483870967742,0.0,0.09433962264150944
understand,0.0,0.10071942446043164,0.1176470588235294,0.0,0.0,0.060810810810810814,0.0,0.06015037593984963,0.0,0.09615384615384616
notion,0.14285714285714285,0.0,0.0,0.0,0.13793103448275862,0.0,0.11428571428571427,0.0,0.13793103448275862,0.0
argued,0.06422018348623854,0.0,0.07692307692307693,0.0,0.10227272727272728,0.0,0.045454545454545456,0.0,0.08536585365853659,0.0
canceled,0.19444444444444445,0.0,0.1176470588235294,0.0,0.0,0.3333333333333333,0.0,0.19047619047619047,0.043478260869565216,0.0
screen,0.0,0.0,0.0,0.14285714285714285,0.0,0.2222222222222222,0.0,0.05263157894736842,0.0,0.07142857142857142
numerous,0.2258064516129032,0.0,0.08108108108108109,0.0,0.1,0.0,0.08163265306122447,0.0,0.18604651162790695,0.0
cathedral,0.2272727272727273,0.0,0.2692307692307692,0.0,0.1,0.0,0.24,0.0,0.25,0.0
requiring,0.09836065573770493,0.0,0.1774193548387097,0.0,0.0,0.13953488372093026,0.06451612903225806,0.0,0.0,0.0967741935483871
science,0.0,0.04166666666666666,0.0,0.08,0.0,0.04651162790697674,0.0,0.03296703296703297,0.12698412698412698,0.0
voices,0.18333333333333326,0.0,0.18840579710144928,0.0,0.0,0.1206896551724138,0.13725490196078433,0.0,0.0,0.0625
impunity,0.18181818181818185,0.0,0.15384615384615385,0.0,0.13636363636363635,0.0,0.0,0.0,0.3157894736842105,0.0
overhaul,0.0,0.0,0.13793103448275862,0.0,0.0,0.1111111111111111,0.1851851851851852,0.0,0.0,0.08571428571428573
practices,0.2,0.0,0.2307692307692308,0.0,0.1794871794871795,0.0,0.15625,0.0,0.2558139534883721,0.0
sees,0.07692307692307693,0.0,0.0625,0.0,0.0,0.028985507246376805,0.2307692307692308,0.0,0.0,0.0
abuse,0.2631578947368421,0.0,0.18181818181818185,0.0,0.25882352941176473,0.0,0.1206896551724138,0.0,0.2352941176470588,0.0
commission,0.0,0.027027027027027032,0.0,0.06363636363636363,0.030612244897959183,0.0,0.0,0.017543859649122806,0.03125,0.0
pink,0.0,0.0,0.0,0.03333333333333333,0.0,0.17142857142857146,0.07407407407407407,0.0,0.0,0.16666666666666666
notable,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.18181818181818185,0.0,0.0,0.0
giant,0.06451612903225806,0.0,0.1851851851851852,0.0,0.08,0.0,0.125,0.0,0.05555555555555555,0.0
claims,0.04964539007092199,0.0,0.11971830985915492,0.0,0.14754098360655735,0.0,0.10679611650485436,0.0,0.08333333333333333,0.0
outgoing,0.0,0.045454545454545456,0.0,0.12903225806451613,0.10344827586206896,0.0,0.0,0.1935483870967742,0.0,0.0
photo,0.0,0.1,0.0,0.06756756756756757,0.0,0.0,0.08955223880597014,0.0,0.1153846153846154,0.0
administration,0.09472551130247578,0.0,0.09325396825396826,0.0,0.1355421686746988,0.0,0.1853932584269663,0.0,0.06962025316455696,0.0
sick,0.16216216216216214,0.0,0.12903225806451613,0.0,0.1176470588235294,0.0,0.1176470588235294,0.0,0.15384615384615385,0.0
immigration,0.14328358208955225,0.0,0.12933753943217666,0.0,0.10508474576271186,0.0,0.12413793103448276,0.0,0.1095505617977528,0.0
integrity,0.0,0.22448979591836732,0.0,0.31746031746031744,0.0,0.15625,0.0,0.14285714285714285,0.0,0.2727272727272727
havoc,0.14285714285714285,0.0,0.15789473684210525,0.0,0.3333333333333333,0.0,0.15384615384615385,0.0,0.09090909090909093,0.0
ministry,0.0,0.07042253521126761,0.04166666666666666,0.0,0.0,0.01282051282051282,0.0,0.05,0.0,0.015625
occupation,0.125,0.0,0.125,0.0,0.03225806451612903,0.0,0.2,0.0,0.06666666666666668,0.0
fee,0.07547169811320754,0.0,0.0,0.1864406779661017,0.12121212121212123,0.0,0.14285714285714285,0.0,0.0,0.0
defeat,0.1176470588235294,0.0,0.10256410256410256,0.0,0.10185185185185183,0.0,0.07058823529411765,0.0,0.10714285714285714,0.0
protests,0.18691588785046728,0.0,0.08771929824561403,0.0,0.13664596273291926,0.0,0.2462686567164179,0.0,0.0975609756097561,0.0
detailed,0.0,0.0,0.0,0.125,0.0,0.08695652173913042,0.0,0.08571428571428573,0.04,0.0
belt,0.20833333333333331,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,0.1,0.0,0.0
providing,0.0,0.16161616161616166,0.0,0.07476635514018691,0.0,0.11009174311926606,0.0,0.0761904761904762,0.0,0.06493506493506493
extremely,0.14,0.0,0.10526315789473684,0.0,0.0,0.08064516129032258,0.10714285714285714,0.0,0.0,0.16129032258064516
appeared,0.0,0.06349206349206349,0.0,0.05172413793103448,0.0,0.12030075187969926,0.0,0.07272727272727272,0.0,0.040404040404040414
attacker,0.08333333333333333,0.0,0.2,0.0,0.21739130434782608,0.0,0.2,0.0,0.15384615384615385,0.0
save,0.0,0.2307692307692308,0.0,0.04166666666666666,0.0,0.08571428571428573,0.0,0.1176470588235294,0.0,0.109375
legislature,0.059701492537313425,0.0,0.0,0.0,0.0,0.1,0.0,0.1323529411764706,0.0,0.0
hidden,0.0,0.0,0.0,0.17857142857142858,0.0851063829787234,0.0,0.0,0.0,0.0,0.04166666666666666
theory,0.09523809523809523,0.0,0.05128205128205128,0.0,0.0,0.02631578947368421,0.15217391304347827,0.0,0.061224489795918366,0.0
prevented,0.0,0.0,0.25,0.0,0.0,0.21875,0.0,0.16666666666666666,0.07692307692307693,0.0
letter,0.026881720430107527,0.0,0.061983471074380174,0.0,0.0,0.09268292682926828,0.06763285024154589,0.0,0.0,0.05
suspended,0.15384615384615385,0.0,0.25,0.0,0.14893617021276595,0.0,0.16666666666666666,0.0,0.15151515151515152,0.0
reveal,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0
declare,0.2272727272727273,0.0,0.0,0.2,0.0,0.19047619047619047,0.0,0.3076923076923077,0.0,0.2272727272727273
candidacy,0.0,0.0,0.054054054054054064,0.0,0.2413793103448276,0.0,0.0,0.09302325581395347,0.09090909090909093,0.0
blacks,0.12727272727272726,0.0,0.2380952380952381,0.0,0.16279069767441862,0.0,0.19230769230769232,0.0,0.07894736842105263,0.0
equality,0.12195121951219512,0.0,0.0,0.25,0.0,0.05263157894736842,0.0,0.05128205128205128,0.0,0.0625
directed,0.21666666666666667,0.0,0.2363636363636364,0.0,0.06896551724137931,0.0,0.1836734693877551,0.0,0.1702127659574468,0.0
easy,0.0,0.07547169811320754,0.0,0.09565217391304348,0.0,0.08800000000000001,0.0,0.07971014492753623,0.0,0.04716981132075472
wise,0.0,0.05263157894736842,0.0,0.09090909090909093,0.0,0.06666666666666668,0.0,0.29411764705882354,0.0,0.10526315789473684
normal,0.0,0.07547169811320754,0.0,0.06451612903225806,0.07692307692307693,0.0,0.08928571428571429,0.0,0.07547169811320754,0.0
factor,0.0,0.0,0.0,0.0,0.1153846153846154,0.0,0.0,0.05263157894736842,0.24242424242424246,0.0
essentially,0.09836065573770493,0.0,0.05555555555555555,0.0,0.0,0.0,0.09090909090909093,0.0,0.10526315789473684,0.0
ago,0.052795031055900624,0.0,0.04615384615384616,0.0,0.0,0.039886039886039885,0.0658682634730539,0.0,0.029520295202952032,0.0
building,0.09004739336492891,0.0,0.0912863070539419,0.0,0.06995884773662553,0.0,0.09405940594059406,0.0,0.05172413793103448,0.0
replied,0.20689655172413796,0.0,0.027777777777777776,0.0,0.060606060606060615,0.0,0.0,0.03571428571428571,0.0,0.08333333333333333
politicians,0.11206896551724138,0.0,0.17266187050359713,0.0,0.09655172413793103,0.0,0.136986301369863,0.0,0.0,0.0821917808219178
brutal,0.29411764705882354,0.0,0.12280701754385966,0.0,0.1282051282051282,0.0,0.14634146341463414,0.0,0.125,0.0
demand,0.15517241379310345,0.0,0.0989010989010989,0.0,0.07526881720430108,0.0,0.17894736842105266,0.0,0.1320754716981132,0.0
purposes,0.0,0.16129032258064516,0.16666666666666666,0.0,0.07692307692307693,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
wounded,0.3888888888888889,0.0,0.13402061855670105,0.0,0.1176470588235294,0.0,0.1264367816091954,0.0,0.1111111111111111,0.0
neighbors,0.1948051948051948,0.0,0.1111111111111111,0.0,0.0,0.11428571428571427,0.07692307692307693,0.0,0.1111111111111111,0.0
tissue,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4615384615384616,0.0
movements,0.09375,0.0,0.10606060606060606,0.0,0.14925373134328354,0.0,0.0,0.2191780821917808,0.054054054054054064,0.0
patriotism,0.0,0.0,0.0,0.20689655172413796,0.0,0.24,0.13157894736842105,0.0,0.0,0.07142857142857142
restore,0.0,0.22448979591836732,0.0,0.08888888888888889,0.0,0.08771929824561403,0.0,0.06779661016949153,0.0,0.11864406779661014
calling,0.14201183431952666,0.0,0.10309278350515463,0.0,0.1129032258064516,0.0,0.1511627906976744,0.0,0.13333333333333333,0.0
session,0.0,0.07894736842105263,0.0,0.0,0.0,0.05882352941176471,0.0,0.045454545454545456,0.0,0.06
run,0.0,0.08542713567839195,0.0,0.06635071090047394,0.09767441860465116,0.0,0.08108108108108109,0.0,0.0,0.0851063829787234
rapid,0.13725490196078433,0.0,0.0,0.12,0.06451612903225806,0.0,0.0,0.14814814814814814,0.0,0.08695652173913042
security,0.0791974656810982,0.0,0.0,0.06820276497695853,0.0,0.08061420345489444,0.0,0.08373904576436222,0.0,0.06411837237977805
alive,0.0,0.06896551724137931,0.0,0.14634146341463414,0.0,0.10810810810810813,0.0,0.029411764705882356,0.0,0.08
reputation,0.0,0.05128205128205128,0.0,0.06666666666666668,0.0,0.0576923076923077,0.0,0.10606060606060606,0.13953488372093026,0.0
outcomes,0.25,0.0,0.0,0.19230769230769232,0.0,0.07142857142857142,0.09523809523809523,0.0,0.0,0.03225806451612903
world,0.0,0.10061349693251534,0.0,0.08598351001177856,0.0,0.09360730593607304,0.0,0.07176470588235294,0.0,0.0912162162162162
effort,0.0,0.1414141414141414,0.12807881773399016,0.0,0.0,0.09333333333333334,0.0,0.14102564102564102,0.06179775280898876,0.0
elders,0.125,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.2857142857142857,0.0,0.0
surprised,0.030303030303030307,0.0,0.0,0.1020408163265306,0.12195121951219512,0.0,0.0,0.0,0.054054054054054064,0.0
carried,0.08108108108108109,0.0,0.08,0.0,0.07339449541284404,0.0,0.12222222222222222,0.0,0.09195402298850576,0.0
worry,0.10294117647058824,0.0,0.05555555555555555,0.0,0.0,0.06451612903225806,0.07575757575757576,0.0,0.06578947368421052,0.0
aware,0.060606060606060615,0.0,0.0,0.1323529411764706,0.0,0.1044776119402985,0.0,0.15,0.04411764705882353,0.0
raise,0.0,0.1153846153846154,0.09375,0.0,0.13636363636363635,0.0,0.0,0.0963855421686747,0.0,0.08860759493670886
chaos,0.2127659574468085,0.0,0.05357142857142857,0.0,0.03773584905660377,0.0,0.061224489795918366,0.0,0.175,0.0
ill,0.07,0.0,0.18333333333333326,0.0,0.0547945205479452,0.0,0.028169014084507043,0.0,0.11428571428571427,0.0
funding,0.1079136690647482,0.0,0.1111111111111111,0.0,0.12658227848101267,0.0,0.12804878048780488,0.0,0.0,0.0875
license,0.0,0.10810810810810813,0.18,0.0,0.0,0.0,0.0,0.12121212121212123,0.16129032258064516,0.0
investment,0.05660377358490566,0.0,0.0,0.043478260869565216,0.09090909090909093,0.0,0.0,0.04132231404958678,0.0,0.04697986577181208
rubble,0.1851851851851852,0.0,0.0,0.0,0.04,0.0,0.14285714285714285,0.0,0.09090909090909093,0.0
relationships,0.13636363636363635,0.0,0.10344827586206896,0.0,0.24,0.0,0.12962962962962962,0.0,0.0,0.08620689655172414
foreign,0.08856682769726247,0.0,0.0979020979020979,0.0,0.10452418096723867,0.0,0.0,0.12231404958677684,0.0535405872193437,0.0
reasonable,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.1590909090909091,0.0,0.0,0.0
witnesses,0.0,0.0625,0.1,0.0,0.03448275862068965,0.0,0.14705882352941174,0.0,0.20833333333333331,0.0
ease,0.0,0.1935483870967742,0.0,0.10344827586206896,0.0,0.15,0.0,0.08333333333333333,0.0,0.05882352941176471
suspect,0.12962962962962962,0.0,0.1346153846153846,0.0,0.08928571428571429,0.0,0.11666666666666667,0.0,0.10810810810810813,0.0
feeling,0.16666666666666666,0.0,0.13114754098360654,0.0,0.11904761904761905,0.0,0.0,0.1097560975609756,0.0,0.11688311688311688
portion,0.08163265306122447,0.0,0.0,0.14285714285714285,0.06976744186046513,0.0,0.05882352941176471,0.0,0.0,0.08333333333333333
build,0.0,0.1286549707602339,0.0,0.09714285714285714,0.0,0.13580246913580246,0.0,0.12376237623762375,0.0,0.09395973154362416
thinks,0.0,0.10416666666666667,0.10638297872340426,0.0,0.0,0.19230769230769232,0.0,0.06,0.0,0.1568627450980392
cars,0.2456140350877193,0.0,0.0,0.0,0.0,0.06521739130434782,0.0,0.061224489795918366,0.0,0.0576923076923077
zone,0.0,0.13953488372093026,0.1346153846153846,0.0,0.0,0.03389830508474576,0.06818181818181818,0.0,0.08695652173913042,0.0
transportation,0.0,0.05660377358490566,0.0,0.07954545454545454,0.12244897959183673,0.0,0.054054054054054064,0.0,0.05194805194805195,0.0
account,0.09774436090225563,0.0,0.14388489208633093,0.0,0.0,0.059829059829059825,0.0,0.075,0.04629629629629629,0.0
constitutionally,0.1176470588235294,0.0,0.2272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
law,0.0,0.09141274238227147,0.14485981308411214,0.0,0.0,0.10576923076923077,0.0,0.1562740569668976,0.0967741935483871,0.0
sovereignty,0.14754098360655735,0.0,0.11475409836065575,0.0,0.0,0.2297297297297297,0.08695652173913042,0.0,0.0,0.1973684210526316
windows,0.15625,0.0,0.0,0.0,0.0,0.1,0.2222222222222222,0.0,0.09523809523809523,0.0
turn,0.11801242236024845,0.0,0.0,0.1125,0.12041884816753927,0.0,0.10919540229885058,0.0,0.125,0.0
persistent,0.05882352941176471,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.1,0.25,0.0
ahead,0.0,0.06422018348623854,0.0,0.07042253521126761,0.0,0.07236842105263158,0.10833333333333334,0.0,0.0,0.06422018348623854
terrorist,0.15897435897435894,0.0,0.09243697478991596,0.0,0.15476190476190474,0.0,0.12062256809338523,0.0,0.13414634146341464,0.0
somebody,0.0,0.15151515151515152,0.0,0.2647058823529412,0.0,0.13513513513513514,0.047619047619047616,0.0,0.0,0.2333333333333333
goals,0.0,0.14285714285714285,0.0,0.015873015873015872,0.10714285714285714,0.0,0.14893617021276595,0.0,0.0,0.08695652173913042
incidents,0.10909090909090907,0.0,0.07017543859649122,0.0,0.0784313725490196,0.0,0.0925925925925926,0.0,0.13953488372093026,0.0
actually,0.0,0.09134615384615384,0.0,0.08571428571428573,0.0,0.10194174757281553,0.0,0.08080808080808081,0.08955223880597014,0.0
finally,0.0,0.09278350515463918,0.0,0.11403508771929825,0.0,0.03333333333333333,0.0423728813559322,0.0,0.0,0.045045045045045036
hoping,0.0,0.1206896551724138,0.0,0.08928571428571429,0.0,0.1129032258064516,0.0,0.0975609756097561,0.0,0.15
aggressive,0.15384615384615385,0.0,0.15151515151515152,0.0,0.225,0.0,0.2,0.0,0.21666666666666667,0.0
watch,0.0,0.045454545454545456,0.0,0.01935483870967742,0.06611570247933883,0.0,0.08536585365853659,0.0,0.07086614173228346,0.0
elderly,0.125,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.09090909090909093,0.0
employer,0.0,0.12121212121212123,0.0,0.3684210526315789,0.0,0.09523809523809523,0.07407407407407407,0.0,0.0,0.038461538461538464
coffee,0.19444444444444445,0.0,0.0,0.10526315789473684,0.0,0.1794871794871795,0.0,0.027777777777777776,0.0,0.1
trigger,0.1875,0.0,0.19047619047619047,0.0,0.14285714285714285,0.0,0.0,0.0,0.03225806451612903,0.0
trucks,0.0,0.14285714285714285,0.0,0.08333333333333333,0.08695652173913042,0.0,0.08163265306122447,0.0,0.0,0.08333333333333333
early,0.0379746835443038,0.0,0.0427807486631016,0.0,0.0,0.060827250608272515,0.0,0.04615384615384616,0.043478260869565216,0.0
formed,0.0,0.11627906976744184,0.0,0.02564102564102564,0.0,0.13043478260869565,0.07692307692307693,0.0,0.15,0.0
inherent,0.29411764705882354,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.043478260869565216,0.0,0.06896551724137931,0.0
island,0.030769230769230767,0.0,0.0,0.02654867256637168,0.0,0.025,0.016129032258064516,0.0,0.0,0.037037037037037035
age,0.06875,0.0,0.0,0.045454545454545456,0.0,0.05325443786982249,0.0,0.0308641975308642,0.06293706293706294,0.0
aside,0.125,0.0,0.16417910447761194,0.0,0.15,0.0,0.0,0.15625,0.10144927536231883,0.0
disclosure,0.027777777777777776,0.0,0.11627906976744184,0.0,0.06666666666666668,0.0,0.0,0.038461538461538464,0.0,0.0
especially,0.07567567567567568,0.0,0.07727272727272727,0.0,0.0,0.08411214953271028,0.0,0.051587301587301584,0.05263157894736842,0.0
planned,0.10404624277456648,0.0,0.07650273224043716,0.0,0.0,0.07936507936507936,0.10638297872340426,0.0,0.02531645569620253,0.0
southern,0.07272727272727272,0.0,0.022727272727272728,0.0,0.030769230769230767,0.0,0.06493506493506493,0.0,0.034782608695652174,0.0
journalists,0.0,0.05263157894736842,0.1,0.0,0.10294117647058824,0.0,0.13043478260869565,0.0,0.12698412698412698,0.0
executed,0.2413793103448276,0.0,0.19047619047619047,0.0,0.13953488372093026,0.0,0.0,0.09375,0.0,0.17647058823529413
bans,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15384615384615385
hate,0.18888888888888888,0.0,0.17551020408163265,0.0,0.09659090909090907,0.0,0.11805555555555555,0.0,0.11855670103092784,0.0
crisis,0.147239263803681,0.0,0.09829059829059827,0.0,0.07582938388625593,0.0,0.08294930875576037,0.0,0.05339805825242718,0.0
honor,0.0,0.20408163265306126,0.0,0.225,0.0,0.225,0.0,0.18604651162790695,0.0,0.20930232558139536
fierce,0.0,0.07692307692307693,0.04,0.0,0.18181818181818185,0.0,0.0,0.1891891891891892,0.14814814814814814,0.0
blood,0.25925925925925924,0.0,0.08333333333333333,0.0,0.0,0.043478260869565216,0.13333333333333333,0.0,0.2261904761904762,0.0
effectively,0.0,0.07936507936507936,0.0,0.06976744186046513,0.0,0.04166666666666666,0.0,0.078125,0.0,0.1176470588235294
defeating,0.047619047619047616,0.0,0.0,0.04166666666666666,0.13043478260869565,0.0,0.037037037037037035,0.0,0.2333333333333333,0.0
want,0.0,0.11986863711001645,0.0,0.1021897810218978,0.0,0.13129770992366413,0.0,0.10879284649776454,0.0,0.11194029850746268
drivers,0.0,0.4705882352941176,0.4,0.0,0.0,0.25,0.0,0.0,0.0,0.0
measured,0.0,0.1176470588235294,0.0,0.1875,0.0,0.125,0.0,0.0,0.0,0.13043478260869565
hard,0.08791208791208792,0.0,0.1299638989169675,0.0,0.13541666666666666,0.0,0.13445378151260504,0.0,0.09433962264150944,0.0
accounts,0.1532258064516129,0.0,0.0,0.15789473684210525,0.0,0.12931034482758622,0.1111111111111111,0.0,0.11702127659574467,0.0
hero,0.0,0.10256410256410256,0.0,0.2413793103448276,0.0,0.25,0.0,0.1388888888888889,0.0,0.14285714285714285
area,0.1176470588235294,0.0,0.05590062111801242,0.0,0.08945686900958466,0.0,0.06666666666666668,0.0,0.07241379310344828,0.0
elites,0.03225806451612903,0.0,0.2553191489361702,0.0,0.2333333333333333,0.0,0.15,0.0,0.1388888888888889,0.0
routinely,0.2,0.0,0.18181818181818185,0.0,0.28,0.0,0.0,0.10526315789473684,0.25,0.0
cancer,0.10948905109489053,0.0,0.06796116504854369,0.0,0.05511811023622047,0.0,0.04166666666666666,0.0,0.09090909090909093,0.0
monitor,0.13636363636363635,0.0,0.09615384615384616,0.0,0.03773584905660377,0.0,0.0,0.09090909090909093,0.0,0.0
teach,0.13043478260869565,0.0,0.0,0.25,0.0,0.21428571428571427,0.09523809523809523,0.0,0.0,0.0
dream,0.0,0.05660377358490566,0.0,0.08163265306122447,0.0,0.07042253521126761,0.0,0.054545454545454536,0.0,0.11320754716981132
burned,0.21428571428571427,0.0,0.0,0.09090909090909093,0.09433962264150944,0.0,0.0,0.0,0.0,0.10256410256410256
merely,0.08108108108108109,0.0,0.0,0.25,0.15,0.0,0.0,0.1111111111111111,0.0,0.06896551724137931
victim,0.21428571428571427,0.0,0.1721311475409836,0.0,0.06818181818181818,0.0,0.18181818181818185,0.0,0.14084507042253522,0.0
ending,0.11320754716981132,0.0,0.09090909090909093,0.0,0.16666666666666666,0.0,0.1282051282051282,0.0,0.04444444444444445,0.0
causes,0.0,0.09210526315789473,0.10666666666666667,0.0,0.0,0.1388888888888889,0.0,0.14705882352941174,0.0,0.15942028985507245
commitment,0.0,0.08620689655172414,0.0,0.12612612612612611,0.0,0.18811881188118806,0.0,0.1652892561983471,0.0,0.17592592592592593
given,0.0,0.072992700729927,0.0,0.0946372239747634,0.06593406593406594,0.0,0.0,0.056537102473498226,0.07518796992481203,0.0
areas,0.14487632508833925,0.0,0.07615894039735101,0.0,0.1020408163265306,0.0,0.0695970695970696,0.0,0.047619047619047616,0.0
increasing,0.1323529411764706,0.0,0.0,0.05555555555555555,0.0847457627118644,0.0,0.08771929824561403,0.0,0.1111111111111111,0.0
obesity,0.0,0.1153846153846154,0.0,0.0851063829787234,0.0,0.038461538461538464,0.0,0.023809523809523808,0.2307692307692308,0.0
remote,0.06976744186046513,0.0,0.022727272727272728,0.0,0.0851063829787234,0.0,0.0,0.14,0.08108108108108109,0.0
severely,0.25,0.0,0.11428571428571427,0.0,0.2368421052631579,0.0,0.17073170731707318,0.0,0.15625,0.0
live,0.11262798634812285,0.0,0.11619718309859155,0.0,0.0,0.0798611111111111,0.07664233576642336,0.0,0.09505703422053233,0.0
advisory,0.0,0.0,0.0,0.07142857142857142,0.0,0.12195121951219512,0.0,0.09090909090909093,0.0,0.0
revenge,0.1875,0.0,0.2413793103448276,0.0,0.25,0.0,0.4137931034482759,0.0,0.1851851851851852,0.0
agreements,0.0,0.12903225806451613,0.0,0.11320754716981132,0.0,0.15217391304347827,0.0,0.027777777777777776,0.0,0.028571428571428567
commitments,0.0,0.038461538461538464,0.15625,0.0,0.0,0.2258064516129032,0.0,0.13333333333333333,0.0,0.25
voluntarily,0.4166666666666667,0.0,0.2,0.0,0.21428571428571427,0.0,0.4736842105263158,0.0,0.13333333333333333,0.0
negotiating,0.10526315789473684,0.0,0.1282051282051282,0.0,0.12903225806451613,0.0,0.1,0.0,0.0,0.0
protected,0.0,0.15625,0.0,0.1566265060240964,0.0,0.10714285714285714,0.0,0.1044776119402985,0.0,0.16129032258064516
victimized,0.1875,0.0,0.05882352941176471,0.0,0.3333333333333333,0.0,0.35294117647058826,0.0,0.4,0.0
murdered,0.4,0.0,0.26666666666666666,0.0,0.16,0.0,0.045454545454545456,0.0,0.14814814814814814,0.0
lists,0.0,0.0,0.17391304347826084,0.0,0.07407407407407407,0.0,0.21212121212121213,0.0,0.2,0.0
dignity,0.0,0.14814814814814814,0.0,0.16666666666666666,0.2413793103448276,0.0,0.0,0.16666666666666666,0.0,0.26666666666666666
rejection,0.18181818181818185,0.0,0.2,0.0,0.375,0.0,0.15384615384615385,0.0,0.3333333333333333,0.0
compromised,0.0,0.2857142857142857,0.0,0.26666666666666666,0.15,0.0,0.04166666666666666,0.0,0.0,0.08333333333333333
legally,0.0,0.14035087719298245,0.0,0.2258064516129032,0.0,0.1527777777777778,0.0,0.203125,0.0,0.16326530612244894
skin,0.2352941176470588,0.0,0.2333333333333333,0.0,0.0,0.021739130434782608,0.0,0.0,0.1935483870967742,0.0
expanding,0.14516129032258066,0.0,0.0,0.061224489795918366,0.04166666666666666,0.0,0.0,0.11864406779661014,0.06666666666666668,0.0
society,0.10559006211180123,0.0,0.0,0.1276595744680851,0.0,0.11188811188811187,0.0,0.12060301507537688,0.10344827586206896,0.0
dedicated,0.0,0.16666666666666666,0.0,0.13157894736842105,0.0,0.1914893617021277,0.0,0.15217391304347827,0.0,0.11904761904761905
counts,0.0,0.0967741935483871,0.0,0.21875,0.0,0.0,0.10869565217391304,0.0,0.08333333333333333,0.0
speaker,0.008695652173913044,0.0,0.02127659574468085,0.0,0.030927835051546393,0.0,0.033707865168539325,0.0,0.0,0.0
